mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Dragostea Din Tei], genres[Eurodance], producer[Dan Balan], record label[Polydor Records], publication year[2003], rating[excellent])",Dragostea Din Tei genres Eurodance. Dragostea Din Tei producer Dan Balan. Dragostea Din Tei record label Polydor Records. Dragostea Din Tei publication year 2003. Dragostea Din Tei rating excellent. Dragostea Din Tei domain songs.,Dragostea Din Tei Eurodance Dan Balan Polydor Records 2003 Excellent,Dragostea Din Tei by Dan Balan is an excellent Eurodance song released in 2003 by Polydor Records.,inform,songs,1,6
"inform(name[About Damn Time], genres[funk], performer[Lizzo], publication year[2022], record label[Nice Life Recording Company], rating[good])",About Damn Time genres funk. About Damn Time performer Lizzo. About Damn Time publication year 2022. About Damn Time record label Nice Life Recording Company. About Damn Time rating good. About Damn Time domain songs.,About Damn Time Funk Lizzo 2022 Nice Life Recording Company Good,About Damn Time is a good funk song by Lizzo released in 2022 by Nice Life Recording Company.,inform,songs,1,6
"inform(name[Poison], genres[dance-pop], rating[excellent], performer[Nicole Scherzinger], from album[Killer Love], producer[RedOne])",Poison genres dance-pop. Poison rating excellent. Poison performer Nicole Scherzinger. Poison from album Killer Love. Poison producer RedOne. Poison domain songs.,Poison Dance-Pop Excellent Nicole Scherzinger Killer Love Redone," Poison by Nicole Scherzinger is an excellent dance-pop song produced by RedOne, from her album Killer Love.",inform,songs,1,6
"inform(name[Cold Heart], genres[disco], rating[good], publication year[2021], record label[Virgin EMI Records], producer[Pnau])",Cold Heart genres disco. Cold Heart rating good. Cold Heart publication year 2021. Cold Heart record label Virgin EMI Records. Cold Heart producer Pnau. Cold Heart domain songs.,Cold Heart Disco Good 2021 Virgin Emi Records Pnau,Cold Heart is a good disco song released in 2021 by Virgin EMI Records and produced by Pnau.,inform,songs,1,6
"inform(name[I Still...], genres[pop music], from album[Never Gone], producer[Max Martin], publication year[2005], record label[Jive Records])",I Still... genres pop music. I Still... from album Never Gone. I Still... producer Max Martin. I Still... publication year 2005. I Still... record label Jive Records. I Still... domain songs.,I Still... Pop Music Never Gone Max Martin 2005 Jive Records," I Still... is a pop song produced by Max Martin and released by Jive Records in 2005, from their album Never Gone.",inform,songs,1,6
"inform(name[Stairway to Heaven], genres[hard rock], record label[Atlantic Records], from album[Led Zeppelin IV], rating[excellent], producer[Jimmy Page])",Stairway to Heaven genres hard rock. Stairway to Heaven record label Atlantic Records. Stairway to Heaven from album Led Zeppelin IV. Stairway to Heaven rating excellent. Stairway to Heaven producer Jimmy Page. Stairway to Heaven domain songs.,Stairway To Heaven Hard Rock Atlantic Records Led Zeppelin Iv Excellent Jimmy Page," Stairway to Heaven is an excellent hard rock song produced by Jimmy Page from the Led Zeppelin IV album, released by Atlantic Records.",inform,songs,1,6
"inform(name[Break My Soul], genres[disco], performer[Beyoncé], rating[excellent], producer[The-Dream], from album[Renaissance])",Break My Soul genres disco. Break My Soul performer Beyoncé. Break My Soul rating excellent. Break My Soul producer The-Dream. Break My Soul from album Renaissance. Break My Soul domain songs.,Break My Soul Disco Beyoncé Excellent The-Dream Renaissance," Break My Soul is an excellent disco song by Beyoncé, produced by The-Dream, from her album Renaissance.",inform,songs,1,6
"inform(name[Mad Love], genres[electropop], performer[Mabel], rating[excellent], producer[Steve Mac], record label[Polydor Records])",Mad Love genres electropop. Mad Love performer Mabel. Mad Love rating excellent. Mad Love producer Steve Mac. Mad Love record label Polydor Records. Mad Love domain songs.,Mad Love Electropop Mabel Excellent Steve Mac Polydor Records," Mad Love is an excellent electropop song by Mabel, produced by Steve Mac and released by Polydor Records.",inform,songs,1,6
"inform(name[Take My Breath Away], genres[synth-pop], record label[Columbia Records], publication year[1986], performer[Berlin], from album[Top Gun – Original Motion Picture Soundtrack])",Take My Breath Away genres synth-pop. Take My Breath Away record label Columbia Records. Take My Breath Away publication year 1986. Take My Breath Away performer Berlin. Take My Breath Away from album Top Gun – Original Motion Picture Soundtrack. Take My Breath Away domain songs.,Take My Breath Away Synth-Pop Columbia Records 1986 Berlin Top Gun – Original Motion Picture Soundtrack," Take My Breath Away is a synth-pop song released by Berlin on Columbia Records in 1986, from the album Top Gun – Original Motion Picture Soundtrack.",inform,songs,1,6
"inform(name[Right Here, Right Now], genres[disco], rating[good], performer[Giorgio Moroder], record label[RCA Records], from album[Déjà Vu])","Right Here, Right Now genres disco. Right Here, Right Now rating good. Right Here, Right Now performer Giorgio Moroder. Right Here, Right Now record label RCA Records. Right Here, Right Now from album Déjà Vu. Right Here, Right Now domain songs.","Right Here, Right Now Disco Good Giorgio Moroder Rca Records Déjà Vu"," Right Here, Right Now is a good disco song by Giorgio Moroder, released by RCA Records on the album Déjà Vu.",inform,songs,1,6
"inform(name[Feel Again], genres[pop music], record label[Interscope Records], performer[OneRepublic], from album[Native], publication year[2012])",Feel Again genres pop music. Feel Again record label Interscope Records. Feel Again performer OneRepublic. Feel Again from album Native. Feel Again publication year 2012. Feel Again domain songs.,Feel Again Pop Music Interscope Records Onerepublic Native 2012,Feel Again by OneRepublic is a pop song released in 2012 by Interscope Records from their album Native.,inform,songs,1,6
"inform(name[Apple Shampoo], genres[pop punk], producer[Mark Trombino], record label[MCA Records], publication year[1997], from album[Dude Ranch])",Apple Shampoo genres pop punk. Apple Shampoo producer Mark Trombino. Apple Shampoo record label MCA Records. Apple Shampoo publication year 1997. Apple Shampoo from album Dude Ranch. Apple Shampoo domain songs.,Apple Shampoo Pop Punk Mark Trombino Mca Records 1997 Dude Ranch," Apple Shampoo is a 1997 pop punk song produced by Mark Trombino, released on MCA Records from the album Dude Ranch.",inform,songs,1,6
"inform(name[Stairway to Heaven], genres[progressive rock], performer[Led Zeppelin], producer[Jimmy Page], from album[Led Zeppelin IV], record label[Atlantic Records])",Stairway to Heaven genres progressive rock. Stairway to Heaven performer Led Zeppelin. Stairway to Heaven producer Jimmy Page. Stairway to Heaven from album Led Zeppelin IV. Stairway to Heaven record label Atlantic Records. Stairway to Heaven domain songs.,Stairway To Heaven Progressive Rock Led Zeppelin Jimmy Page Led Zeppelin Iv Atlantic Records," Stairway to Heaven, a progressive rock song by Led Zeppelin, was produced by Jimmy Page and released on their fourth album Led Zeppelin IV via Atlantic Records.",inform,songs,1,6
"inform(name[Old Town Road], genres[Southern hip hop], producer[Trent Reznor], rating[excellent], record label[Columbia Records], performer[Lil Nas X])",Old Town Road genres Southern hip hop. Old Town Road producer Trent Reznor. Old Town Road rating excellent. Old Town Road record label Columbia Records. Old Town Road performer Lil Nas X. Old Town Road domain songs.,Old Town Road Southern Hip Hop Trent Reznor Excellent Columbia Records Lil Nas X,Old Town Road by Lil Nas X is an excellent Southern hip hop song released by Columbia Records and produced by Trent Reznor.,inform,songs,1,6
"inform(name[Feel Again], genres[pop music], rating[excellent], from album[Native], producer[Ryan Tedder], record label[Interscope Records])",Feel Again genres pop music. Feel Again rating excellent. Feel Again from album Native. Feel Again producer Ryan Tedder. Feel Again record label Interscope Records. Feel Again domain songs.,Feel Again Pop Music Excellent Native Ryan Tedder Interscope Records," Feel Again is an excellent pop song produced by Ryan Tedder, from their album Native, released by Interscope Records.",inform,songs,1,6
"inform(name[Stargazing], genres[tropical house], rating[excellent], from album[Stargazing], publication year[2017], record label[Sony Music])",Stargazing genres tropical house. Stargazing rating excellent. Stargazing from album Stargazing. Stargazing publication year 2017. Stargazing record label Sony Music. Stargazing domain songs.,Stargazing Tropical House Excellent Stargazing 2017 Sony Music," Stargazing is an excellent tropical house song released in 2017 from the album Stargazing, published by Sony Music.",inform,songs,1,6
"inform(name[Space Oddity], genres[folk rock], record label[Philips Records], from album[David Bowie], rating[excellent], producer[Gus Dudgeon])",Space Oddity genres folk rock. Space Oddity record label Philips Records. Space Oddity from album David Bowie. Space Oddity rating excellent. Space Oddity producer Gus Dudgeon. Space Oddity domain songs.,Space Oddity Folk Rock Philips Records David Bowie Excellent Gus Dudgeon,Space Oddity by David Bowie is an excellent folk rock song produced by Gus Dudgeon and released by Philips Records.,inform,songs,1,6
"inform(name[The Way I Are], genres[pop music], record label[Warner Bros], from album[All Your Fault: Pt], publication year[2017], performer[Bebe Rexha])",The Way I Are genres pop music. The Way I Are record label Warner Bros. Records. The Way I Are from album All Your Fault: Pt. 2. The Way I Are publication year 2017. The Way I Are performer Bebe Rexha. The Way I Are domain songs.,The Way I Are Pop Music Warner Bros. Records All Your Fault: Pt. 2 2017 Bebe Rexha," The Way I Are by Bebe Rexha is a pop song from the 2017 album All Your Fault: Pt. 2, released by Warner Bros. Records.",inform,songs,1,6
"inform(name[Littlest Things], genres[contemporary R&B], producer[Mark Ronson], from album[Alright], publication year[2006], performer[Lily Allen])",Littlest Things genres contemporary R&B. Littlest Things producer Mark Ronson. Littlest Things from album Alright. Littlest Things publication year 2006. Littlest Things performer Lily Allen. Littlest Things domain songs.,Littlest Things Contemporary R&B Mark Ronson Alright 2006 Lily Allen,Littlest Things is a contemporary R&B song produced by Mark Ronson from Lily Allen's 2006 album Alright.,inform,songs,1,6
"inform(name[Viva la Vida], genres[baroque pop], from album[Viva la Vida or Death and All His Friends], producer[Rik Simpson], record label[Parlophone], rating[excellent])",Viva la Vida genres baroque pop. Viva la Vida from album Viva la Vida or Death and All His Friends. Viva la Vida producer Rik Simpson. Viva la Vida record label Parlophone. Viva la Vida rating excellent. Viva la Vida domain songs.,Viva La Vida Baroque Pop Viva La Vida Or Death And All His Friends Rik Simpson Parlophone Excellent,Viva la Vida is an excellent baroque pop song produced by Rik Simpson and released by Parlophone on the album Viva la Vida or Death and All His Friends.,inform,songs,1,6
"inform(name[Wanna Get to Know You], genres[hip hop music], record label[G-Unit Records], publication year[2004], rating[good], performer[Joe, G-Unit])","Wanna Get to Know You genres hip hop music. Wanna Get to Know You record label G-Unit Records. Wanna Get to Know You publication year 2004. Wanna Get to Know You rating good. Wanna Get to Know You performer Joe, G-Unit. Wanna Get to Know You domain songs.","Wanna Get To Know You Hip Hop Music G-Unit Records 2004 Good Joe, G-Unit"," Wanna Get to Know You is a good hip hop song by Joe and G-Unit, released in 2004 by G-Unit Records.",inform,songs,1,6
"inform(name[King of Sorrow], genres[contemporary R&B], from album[Lovers Rock], rating[excellent], performer[Sade], record label[Epic Records])",King of Sorrow genres contemporary R&B. King of Sorrow from album Lovers Rock. King of Sorrow rating excellent. King of Sorrow performer Sade. King of Sorrow record label Epic Records. King of Sorrow domain songs.,King Of Sorrow Contemporary R&B Lovers Rock Excellent Sade Epic Records," King of Sorrow is an excellent contemporary R&B song by Sade, from the album Lovers Rock, released by Epic Records.",inform,songs,1,6
"inform(name[All or Nothing], genres[pop music], producer[Frank Farian], performer[Milli Vanilli], from album[Girl You Know Its True], rating[good])",All or Nothing genres pop music. All or Nothing producer Frank Farian. All or Nothing performer Milli Vanilli. All or Nothing from album Girl You Know Its yes. All or Nothing rating good. All or Nothing domain songs.,All Or Nothing Pop Music Frank Farian Milli Vanilli Girl You Know Its True Good," All or Nothing by Milli Vanilli is a good pop song produced by Frank Farian, from their album Girl You Know It's True.",inform,songs,1,6
