mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Zizinho], sport[association football], awards[N/A], num awards[0], rating[okay], height[169])",Zizinho sport association football. Zizinho awards N/A. Zizinho num awards 0. Zizinho rating okay. Zizinho height 169. Zizinho domain athletes.,Zizinho Association Football N/A 0 Okay 169,Zizinho is an okay rated association football player who is 169 cm tall and has not won any awards.,inform,athletes,1,6
"inform(name[Floyd Mayweather], sport[boxing], team positions[N/A], start time[1996], num awards[2], date of birth[February 24, 1977])","Floyd Mayweather sport boxing. Floyd Mayweather team positions N/A. Floyd Mayweather start time 1996. Floyd Mayweather num awards 2. Floyd Mayweather date of birth February 24, 1977. Floyd Mayweather domain athletes.","Floyd Mayweather Boxing N/A 1996 2 February 24, 1977"," Floyd Mayweather is an athlete who has been boxing since 1996 and was born on February 24, 1977. He has won 2 awards.",inform,athletes,1,6
"inform(name[Maryna Zanevska], sport[tennis], stats leader[N/A], team positions[N/A], awards[N/A], sports teams[Belgium Billie Jean King Cup team])",Maryna Zanevska sport tennis. Maryna Zanevska stats leader N/A. Maryna Zanevska team positions N/A. Maryna Zanevska awards N/A. Maryna Zanevska sports teams Belgium Billie Jean King Cup team. Maryna Zanevska domain athletes.,Maryna Zanevska Tennis N/A N/A N/A Belgium Billie Jean King Cup Team,Maryna Zanevska is a tennis athlete who plays for the Belgium Billie Jean King Cup team.,inform,athletes,1,6
"inform(name[Tim Thomas], sport[basketball], start time[1997], stats leader[N/A], sports teams[Dallas Mavericks, Phoenix Suns], date of birth[February 26, 1977])","Tim Thomas sport basketball. Tim Thomas start time 1997. Tim Thomas stats leader N/A. Tim Thomas sports teams Dallas Mavericks, Phoenix Suns. Tim Thomas date of birth February 26, 1977. Tim Thomas domain athletes.","Tim Thomas Basketball 1997 N/A Dallas Mavericks, Phoenix Suns February 26, 1977"," Tim Thomas is a basketball athlete born on February 26, 1977, who has played for the Dallas Mavericks and Phoenix Suns since 1997.",inform,athletes,1,6
"inform(name[Cristiano Ronaldo], sport[association football], start time[2002], stats leader[UEFA Euro 2012], date of birth[February 5, 1985], height[189])","Cristiano Ronaldo sport association football. Cristiano Ronaldo start time 2002. Cristiano Ronaldo stats leader UEFA Euro 2012. Cristiano Ronaldo date of birth February 5, 1985. Cristiano Ronaldo height 189. Cristiano Ronaldo domain athletes.","Cristiano Ronaldo Association Football 2002 Uefa Euro 2012 February 5, 1985 189"," Cristiano Ronaldo is an association football player born on February 5, 1985 who stands 189cm tall. He began playing in 2002 and was the stats leader for UEFA Euro 2012.",inform,athletes,1,6
"inform(name[Billy Vunipola], sport[rugby union], team positions[number 8], height[188], date of birth[November 3, 1992], num awards[0])","Billy Vunipola sport rugby union. Billy Vunipola team positions number 8. Billy Vunipola height 188. Billy Vunipola date of birth November 3, 1992. Billy Vunipola num awards 0. Billy Vunipola domain athletes.","Billy Vunipola Rugby Union Number 8 188 November 3, 1992 0"," Billy Vunipola is a 188 cm tall rugby union player, born on November 3, 1992, who plays the number 8 position. He has not won any awards.",inform,athletes,1,6
"inform(name[Davie Selke], sport[association football], height[192], team positions[forward], num awards[0], awards[N/A])",Davie Selke sport association football. Davie Selke height 192. Davie Selke team positions forward. Davie Selke num awards 0. Davie Selke awards N/A. Davie Selke domain athletes.,Davie Selke Association Football 192 Forward 0 N/A,Davie Selke is a 192 cm tall association football forward who has not won any awards.,inform,athletes,1,6
"inform(name[Jake Paul], sport[boxing], date of birth[January 17, 1997], rating[okay], awards[Gold Play Button], num awards[3])","Jake Paul sport boxing. Jake Paul date of birth January 17, 1997. Jake Paul rating okay. Jake Paul awards Gold Play Button. Jake Paul num awards 3. Jake Paul domain athletes.","Jake Paul Boxing January 17, 1997 Okay Gold Play Button 3"," Jake Paul is an okay-rated boxer born on January 17, 1997, who has won 3 awards, including a Gold Play Button.",inform,athletes,1,6
"inform(name[Larry Bird], sport[basketball], sports teams[Indiana Hoosiers mens basketball, Indiana State Sycamores mens basketball], height[206], num awards[11], rating[excellent])","Larry Bird sport basketball. Larry Bird sports teams Indiana Hoosiers mens basketball, Indiana State Sycamores mens basketball. Larry Bird height 206. Larry Bird num awards 11. Larry Bird rating excellent. Larry Bird domain athletes.","Larry Bird Basketball Indiana Hoosiers Mens Basketball, Indiana State Sycamores Mens Basketball 206 11 Excellent",Larry Bird is an excellent basketball player who stands at 206 cm tall. He has won 11 awards and has played for the Indiana Hoosiers men's basketball and the Indiana State Sycamores men's basketball.,inform,athletes,1,6
"inform(name[Neymar], sport[association football], sports teams[Paris Saint-Germain F.C.], height[175], team positions[wing half], stats leader[2014–15 UEFA Champions League])",Neymar sport association football. Neymar sports teams Paris Saint-Germain F.C.. Neymar height 175. Neymar team positions wing half. Neymar stats leader 2014–15 UEFA Champions League. Neymar domain athletes.,Neymar Association Football Paris Saint-Germain F.C. 175 Wing Half 2014–15 Uefa Champions League," Neymar is an association football player for Paris Saint-Germain F.C., standing at 175 cm tall. He plays as a wing half and was the leading stats leader for the 2014–15 UEFA Champions League.",inform,athletes,1,6
"inform(name[Besart Berisha], sport[association football], date of birth[July 29, 1985], rating[okay], awards[N/A], sports teams[Hamburger SV, AaB Fodbold])","Besart Berisha sport association football. Besart Berisha date of birth July 29, 1985. Besart Berisha rating okay. Besart Berisha awards N/A. Besart Berisha sports teams Hamburger SV, AaB Fodbold. Besart Berisha domain athletes.","Besart Berisha Association Football July 29, 1985 Okay N/A Hamburger Sv, Aab Fodbold"," Besart Berisha is an okay rated association football player, born on July 29, 1985, who has played for Hamburger SV and AaB Fodbold but has not won any awards.",inform,athletes,1,6
"inform(name[Renato Steffen], sport[association football], stats leader[N/A], height[170], place of birth[Aarau], date of birth[November 3, 1991])","Renato Steffen sport association football. Renato Steffen stats leader N/A. Renato Steffen height 170. Renato Steffen place of birth Aarau. Renato Steffen date of birth November 3, 1991. Renato Steffen domain athletes.","Renato Steffen Association Football N/A 170 Aarau November 3, 1991"," Renato Steffen is an association football athlete who was born on November 3, 1991 in Aarau and is 170 cm tall.",inform,athletes,1,6
"inform(name[Jake Paul], sport[boxing], num awards[3], stats leader[N/A], rating[okay], sports teams[N/A], date of birth[January 17, 1997])","Jake Paul sport boxing. Jake Paul num awards 3. Jake Paul stats leader N/A. Jake Paul rating okay. Jake Paul sports teams N/A. Jake Paul date of birth January 17, 1997. Jake Paul domain athletes.","Jake Paul Boxing 3 N/A Okay N/A January 17, 1997"," Jake Paul is an okay-rated boxer who was born on January 17, 1997 and has won 3 awards.",inform,athletes,1,7
"inform(name[Kendall Gill], sport[basketball], stats leader[N/A], team positions[small forward], awards[N/A], place of birth[Paisley], sports teams[Seattle SuperSonics, Charlotte Hornets])","Kendall Gill sport basketball. Kendall Gill stats leader N/A. Kendall Gill team positions small forward. Kendall Gill awards N/A. Kendall Gill place of birth Paisley. Kendall Gill sports teams Seattle SuperSonics, Charlotte Hornets. Kendall Gill domain athletes.","Kendall Gill Basketball N/A Small Forward N/A Paisley Seattle Supersonics, Charlotte Hornets",Kendall Gill is a basketball player from Paisley who plays as a small forward for the Seattle SuperSonics and Charlotte Hornets.,inform,athletes,1,7
"inform(name[Sam Morsy], sport[association football], start time[2009], rating[okay], date of birth[September 10, 1991], num awards[0], stats leader[N/A])","Sam Morsy sport association football. Sam Morsy start time 2009. Sam Morsy rating okay. Sam Morsy date of birth September 10, 1991. Sam Morsy num awards 0. Sam Morsy stats leader N/A. Sam Morsy domain athletes.","Sam Morsy Association Football 2009 Okay September 10, 1991 0 N/A"," Sam Morsy is an okay rated association football player who was born on September 10, 1991 and has played since 2009. He has not won any awards or been a stats leader.",inform,athletes,1,7
"inform(name[Fredy Montero], sport[association football], sports teams[Tianjin Jinmen Tiger F.C., Deportivo Cali], date of birth[July 26, 1987], start time[2005], rating[okay], num awards[0])","Fredy Montero sport association football. Fredy Montero sports teams Tianjin Jinmen Tiger F.C., Deportivo Cali. Fredy Montero date of birth July 26, 1987. Fredy Montero start time 2005. Fredy Montero rating okay. Fredy Montero num awards 0. Fredy Montero domain athletes.","Fredy Montero Association Football Tianjin Jinmen Tiger F.C., Deportivo Cali July 26, 1987 2005 Okay 0"," Fredy Montero is an okay rated association football player born on July 26, 1987. He has been playing for Tianjin Jinmen Tiger F.C. and Deportivo Cali since 2005, but has not won any awards.",inform,athletes,1,7
"inform(name[Conor Washington], sport[association football], place of birth[Chatham], awards[N/A], date of birth[May 18, 1992], rating[okay], sports teams[Newport County A.F.C., St Ives Town F.C.])","Conor Washington sport association football. Conor Washington place of birth Chatham. Conor Washington awards N/A. Conor Washington date of birth May 18, 1992. Conor Washington rating okay. Conor Washington sports teams Newport County A.F.C., St Ives Town F.C.. Conor Washington domain athletes.","Conor Washington Association Football Chatham N/A May 18, 1992 Okay Newport County A.F.C., St Ives Town F.C."," Conor Washington is an okay-rated association football player from Chatham, born on May 18, 1992. He has played for Newport County A.F.C. and St Ives Town F.C.",inform,athletes,1,7
"inform(name[Alexis Mac Allister], sport[association football], place of birth[Santa Rosa], height[176], team positions[midfielder], stats leader[Poland v Argentina], awards[N/A])",Alexis Mac Allister sport association football. Alexis Mac Allister place of birth Santa Rosa. Alexis Mac Allister height 176. Alexis Mac Allister team positions midfielder. Alexis Mac Allister stats leader Poland v Argentina. Alexis Mac Allister awards N/A. Alexis Mac Allister domain athletes.,Alexis Mac Allister Association Football Santa Rosa 176 Midfielder Poland V Argentina N/A,Alexis Mac Allister is a 176cm tall association football midfielder from Santa Rosa. He was the leading stats leader in the Poland v Argentina match.,inform,athletes,1,7
"inform(name[Simpson], sport[athletics], sports teams[San Francisco 49ers, USC Trojans football], place of birth[San Francisco], date of birth[July 9, 1947], start time[1969], team positions[running back])","O. J. Simpson sport athletics. O. J. Simpson sports teams San Francisco 49ers, USC Trojans football. O. J. Simpson place of birth San Francisco. O. J. Simpson date of birth July 9, 1947. O. J. Simpson start time 1969. O. J. Simpson team positions running back. O. J. Simpson domain athletes.","O. J. Simpson Athletics San Francisco 49Ers, Usc Trojans Football San Francisco July 9, 1947 1969 Running Back"," O. J. Simpson is an athlete, born on July 9, 1947 in San Francisco. He has been playing for the San Francisco 49ers and USC Trojans football teams since 1969 as a running back.",inform,athletes,1,7
