index,mr_new,pseudo_mr,da,text,num_hops,num_triples,LM_prob,PPL,pseudo_bleu,scores,pred,criteria,shape,,
704,"Robert Lewandowski sport association football. Robert Lewandowski height 185. Robert Lewandowski team positions forward. Robert Lewandowski date of birth August 21, 1988. Robert Lewandowski rating good. Robert Lewandowski awards UEFA Mens Player of the Year Award. Robert Lewandowski domain athletes.","Robert Lewandowski Association Football 185 Forward August 21, 1988 Good Uefa Mens Player Of The Year Award",inform," Robert Lewandowski is a good rated footballer and forward who stands at 185 cm tall. He was born on August 21, 1988 and won the UEFA Mens Player of the Year Award.",1,7,0.02486360981,40.21942139,10.12373487,0.87879145,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,32
705,"David Campese sport rugby union. David Campese start time 1981. David Campese date of birth October 21, 1962. David Campese place of birth Queanbeyan. David Campese num awards 5. David Campese rating good. David Campese domain athletes.","David Campese Rugby Union 1981 October 21, 1962 Queanbeyan 5 Good",inform," David Campese is a good rated rugby union player born on October 21, 1962 in Queanbeyan. He has won 5 awards and has been playing since 1981.",1,7,0.01671434652,59.82884216,10.22875702,0.86681557,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,27
706,"Yari Verschaeren sport association football. Yari Verschaeren start time 2018. Yari Verschaeren team positions midfielder. Yari Verschaeren height 1.72. Yari Verschaeren date of birth July 12, 2001. Yari Verschaeren stats leader N/A. Yari Verschaeren domain athletes.","Yari Verschaeren Association Football 2018 Midfielder 1.72 July 12, 2001 N/A",inform," Yari Verschaeren is an association football midfielder who was born on July 12, 2001 and is 1.72m tall. He started playing in 2018, but has not been a stats leader.",1,7,0.01125080966,88.88249207,8.422109323,0.8154664,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,30
707,Kobe Bryant sport basketball. Kobe Bryant height 198. Kobe Bryant stats leader 2011 NBA All-Star Game. Kobe Bryant num awards 9. Kobe Bryant sports teams Los Angeles Lakers. Kobe Bryant team positions swingman. Kobe Bryant domain athletes.,Kobe Bryant Basketball 198 2011 Nba All-Star Game 9 Los Angeles Lakers Swingman,inform,Kobe Bryant is a 198 cm tall basketball player for the Los Angeles Lakers who plays as a swingman. He has won 9 awards and was the stats leader for the 2011 NBA All-Star Game.,1,7,0.04043284728,24.73236656,5.959978627,0.8837193,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,35
708,"Jude Bellingham sport association football. Jude Bellingham date of birth June 29, 2003. Jude Bellingham num awards 0. Jude Bellingham team positions midfielder. Jude Bellingham start time 2019. Jude Bellingham stats leader N/A. Jude Bellingham domain athletes.","Jude Bellingham Association Football June 29, 2003 0 Midfielder 2019 N/A",inform," Jude Bellingham is an association football player born on June 29, 2003. He has no awards and has been a midfielder since 2019, with no leading stats.",1,7,0.008451746468,118.3187408,9.279771068,0.7912232,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,27
709,"Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo sports teams Milwaukee Bucks, Filathlitikos B.C.. Giannis Antetokounmpo start time 2012. Giannis Antetokounmpo awards NBA Most Valuable Player Award. Giannis Antetokounmpo stats leader 2021 NBA All-Star Game. Giannis Antetokounmpo place of birth Athens. Giannis Antetokounmpo domain athletes.","Giannis Antetokounmpo Basketball Milwaukee Bucks, Filathlitikos B.C. 2012 Nba Most Valuable Player Award 2021 Nba All-Star Game Athens",inform,Giannis Antetokounmpo is a basketball player from Athens who has played for the Milwaukee Bucks and Filathlitikos B.C. since 2012. He was the stats leader for the 2021 NBA All-Star Game and won the NBA Most Valuable Player Award.,1,7,0.04531827242,22.06615448,16.96689496,0.93229383,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,39
710,"Kiki VanDeWeghe sport basketball. Kiki VanDeWeghe num awards 0. Kiki VanDeWeghe height 203. Kiki VanDeWeghe start time 1980. Kiki VanDeWeghe place of birth Wiesbaden. Kiki VanDeWeghe sports teams Brooklyn Nets, Portland Trail Blazers. Kiki VanDeWeghe domain athletes.","Kiki Vandeweghe Basketball 0 203 1980 Wiesbaden Brooklyn Nets, Portland Trail Blazers",inform," Kiki VanDeWeghe is a 203 cm tall basketball player from Wiesbaden who has been a part of the Brooklyn Nets and Portland Trail Blazers since 1980, but has not won any awards.",1,7,0.03240340299,30.86095619,6.058940428,0.854503,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,32
711,"Tim Thomas sport basketball. Tim Thomas date of birth February 26, 1977. Tim Thomas sports teams Philadelphia 76ers, Chicago Bulls. Tim Thomas team positions small forward. Tim Thomas awards N/A. Tim Thomas stats leader N/A. Tim Thomas domain athletes.","Tim Thomas Basketball February 26, 1977 Philadelphia 76Ers, Chicago Bulls Small Forward N/A N/A",inform," Tim Thomas is a basketball athlete born on February 26, 1977 who has played for the Philadelphia 76ers and Chicago Bulls as a small forward.",1,7,0.03022879972,33.08103561,12.09034063,0.84430206,inform,match_scores_PPL,(X (X) (X) (X) (X) (X) (X) (X)),1,25
712,Hugo Dellien sport tennis. Hugo Dellien place of birth Santa Cruz de la Sierra. Hugo Dellien start time 1980. Hugo Dellien num awards 0. Hugo Dellien awards N/A. Hugo Dellien sports teams Bolivia Davis Cup team. Hugo Dellien domain athletes.,Hugo Dellien Tennis Santa Cruz De La Sierra 1980 0 N/A Bolivia Davis Cup Team,inform," Hugo Dellien is a tennis player from Santa Cruz de la Sierra who has been on the Bolivia Davis Cup team since 1980, yet has not won any awards.",1,7,0.01082486581,92.37989807,6.987283778,0.88207954,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,29
713,"Larry Bird sport basketball. Larry Bird height 206. Larry Bird date of birth December 7, 1956. Larry Bird awards Bill Russell NBA Finals Most Valuable Player Award. Larry Bird team positions small forward. Larry Bird num awards 11. Larry Bird domain athletes.","Larry Bird Basketball 206 December 7, 1956 Bill Russell Nba Finals Most Valuable Player Award Small Forward 11",inform," Larry Bird is a 206 cm basketball player born on December 7, 1956. He has won 11 awards, including the Bill Russell NBA Finals Most Valuable Player Award, playing as a small forward.",1,7,0.02822878036,35.42483902,18.38727157,0.9104493,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,33
714,"Paul Pogba sport association football. Paul Pogba start time 2011. Paul Pogba place of birth Lagny-sur-Marne. Paul Pogba height 191. Paul Pogba date of birth March 15, 1993. Paul Pogba team positions midfielder. Paul Pogba domain athletes.","Paul Pogba Association Football 2011 Lagny-Sur-Marne 191 March 15, 1993 Midfielder",inform," Paul Pogba is an association football midfielder born on March 15, 1993 in Lagny-sur-Marne. He is 191cm tall and has been playing since 2011.",1,7,0.02064941067,48.4275322,10.7380375,0.87201357,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,24
715,Robert Lewandowski sport association football. Robert Lewandowski team positions forward. Robert Lewandowski start time 2006. Robert Lewandowski height 185. Robert Lewandowski num awards 7. Robert Lewandowski stats leader 2009–10 Ekstraklasa. Robert Lewandowski domain athletes.,Robert Lewandowski Association Football Forward 2006 185 7 2009–10 Ekstraklasa,inform," Robert Lewandowski is an association football player who stands at 185 cm tall. He has been playing since 2006 and has won 7 awards, leading the stats in 2009–10 Ekstraklasa as a forward.",1,7,0.01563105035,63.97522736,3.335559267,0.83216184,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,33
716,"O. J. Simpson sport athletics. O. J. Simpson awards Pro Football Hall of Fame. O. J. Simpson team positions running back. O. J. Simpson stats leader N/A. O. J. Simpson height 185. O. J. Simpson date of birth July 9, 1947. O. J. Simpson domain athletes.","O. J. Simpson Athletics Pro Football Hall Of Fame Running Back N/A 185 July 9, 1947",inform," O. J. Simpson is an athlete and a running back who is 185 cm tall, born on July 9, 1947. He was inducted into the Pro Football Hall of Fame.",1,7,0.05321005666,18.79343987,20.0133556,0.8187079,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,30
717,Anthony Joshua sport boxing. Anthony Joshua num awards 2. Anthony Joshua start time 2014. Anthony Joshua rating okay. Anthony Joshua team positions N/A. Anthony Joshua height 198. Anthony Joshua domain athletes.,Anthony Joshua Boxing 2 2014 Okay N/A 198,inform,Anthony Joshua is an okay rated boxer who is 198 cm tall and has won 2 awards since starting in 2014.,1,7,0.006328197209,158.0228882,4.343737891,0.6784407,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,21
718,"Ronaldo sport association football. Ronaldo start time 1992. Ronaldo date of birth September 22, 1976. Ronaldo stats leader 1999 Copa América. Ronaldo sports teams S.C. Corinthians Paulista, Brazil national football team. Ronaldo place of birth Rio de Janeiro. Ronaldo domain athletes.","Ronaldo Association Football 1992 September 22, 1976 1999 Copa América S.C. Corinthians Paulista, Brazil National Football Team Rio De Janeiro",inform," Ronaldo is an association football player, born on September 22, 1976 in Rio de Janeiro. He has been playing for S.C. Corinthians Paulista and the Brazil national football team since 1992 and was the leading stats leader for the 1999 Copa América.",1,7,0.03970989527,25.18264008,17.9847604,0.90671855,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,42
719,"Luigi Di Biagio sport association football. Luigi Di Biagio start time 1988. Luigi Di Biagio height 175. Luigi Di Biagio sports teams S.S. Lazio, Brescia Calcio. Luigi Di Biagio date of birth June 3, 1971. Luigi Di Biagio place of birth Rome. Luigi Di Biagio domain athletes.","Luigi Di Biagio Association Football 1988 175 S.S. Lazio, Brescia Calcio June 3, 1971 Rome",inform," Luigi Di Biagio is a 175 cm tall athlete born on June 3, 1971 in Rome. He has been playing association football since 1988 for S.S. Lazio and Brescia Calcio.",1,7,0.02619074975,38.18141937,21.5694716,0.8925587,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,30
720,"Oleksandr Usyk sport boxing. Oleksandr Usyk num awards 6. Oleksandr Usyk team positions N/A. Oleksandr Usyk place of birth Simferopol. Oleksandr Usyk date of birth January 17, 1987. Oleksandr Usyk awards honorary citizen of Simferopol. Oleksandr Usyk domain athletes.","Oleksandr Usyk Boxing 6 N/A Simferopol January 17, 1987 Honorary Citizen Of Simferopol",inform," Oleksandr Usyk is a boxer from Simferopol, born on January 17, 1987. He has won 6 awards and was made an honorary citizen of Simferopol.",1,7,0.03594839987,27.81764984,10.60131743,0.9107912,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,25
721,"Ahmad Nourollahi sport association football. Ahmad Nourollahi start time 2011. Ahmad Nourollahi stats leader N/A. Ahmad Nourollahi rating okay. Ahmad Nourollahi team positions midfielder. Ahmad Nourollahi sports teams Shabab Al Ahli Club, Iran national under-20 football team. Ahmad Nourollahi domain athletes.","Ahmad Nourollahi Association Football 2011 N/A Okay Midfielder Shabab Al Ahli Club, Iran National Under-20 Football Team",inform,Ahmad Nourollahi is an okay-rated association football midfielder who has been playing for Shabab Al Ahli Club and the Iran national under-20 football team since 2011.,1,7,0.008578597162,116.5691757,11.10255422,0.9357273,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,26
722,Monty Brown sport American football. Monty Brown rating okay. Monty Brown start time 2001. Monty Brown stats leader N/A. Monty Brown num awards 0. Monty Brown team positions linebacker. Monty Brown domain athletes.,Monty Brown American Football Okay 2001 N/A 0 Linebacker,inform,Monty Brown is an okay rated American football player who started playing in 2001 as a linebacker and has not won any awards.,1,7,0.01308675718,76.41312408,3.741943603,0.7681792,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,23
723,"Conor Washington sport association football. Conor Washington num awards 0. Conor Washington height 178. Conor Washington sports teams St Ives Town F.C., Queens Park Rangers F.C.. Conor Washington stats leader N/A. Conor Washington place of birth Chatham. Conor Washington domain athletes.","Conor Washington Association Football 0 178 St Ives Town F.C., Queens Park Rangers F.C. N/A Chatham",inform,Conor Washington is a 178 cm tall athlete from Chatham who has not won any awards. He has been playing association football for St Ives Town F.C. and Queens Park Rangers F.C.,1,7,0.02004637192,49.88433838,31.20601795,0.84745896,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,32
724,"Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo stats leader 2021 NBA All-Star Game. Giannis Antetokounmpo sports teams Milwaukee Bucks, Filathlitikos B.C.. Giannis Antetokounmpo place of birth Athens. Giannis Antetokounmpo awards NBA Defensive Player of the Year Award. Giannis Antetokounmpo date of birth December 6, 1994. Giannis Antetokounmpo domain athletes.","Giannis Antetokounmpo Basketball 2021 Nba All-Star Game Milwaukee Bucks, Filathlitikos B.C. Athens Nba Defensive Player Of The Year Award December 6, 1994",inform," Giannis Antetokounmpo is a basketball player from Athens, born on December 6, 1994, who has played for the Milwaukee Bucks and Filathlitikos B.C. He was the stats leader for the 2021 NBA All-Star Game, and won the NBA Defensive Player of the Year Award.",1,7,0.04503786944,22.20353699,15.71226863,0.9426894,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,44
725,"Tim Thomas sport basketball. Tim Thomas start time 1997. Tim Thomas date of birth February 26, 1977. Tim Thomas height 208. Tim Thomas num awards 0. Tim Thomas stats leader N/A. Tim Thomas domain athletes.","Tim Thomas Basketball 1997 February 26, 1977 208 0 N/A",inform," Tim Thomas is a 208 cm tall basketball athlete born on February 26, 1977, who has been playing since 1997 and has not won any awards.",1,7,0.01528916042,65.40581512,10.29370477,0.77809435,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X)),1,26
