,Unnamed: 0.1,Unnamed: 0,index,mr_new,pseudo_mr,da,text,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
248,2480,2480,248,FC Zorya Luhansk rating okay. Oleksandr Hrytsay member of sports team FC Zorya Luhansk. Vitaliy Vitsenets member of sports team FC Zorya Luhansk.,okay FC Zorya Luhansk Oleksandr Hrytsay Vitaliy Vitsenets,give_opinion," FC Zorya Luhansk is an okay team, with members like Oleksandr Hrytsay and Vitaliy Vitsenets.",1,3,(X (X) (X (X))),0.008906342072,112.279541,12.93698117,0.9461093,give_opinion,match_scores
249,2499,2499,249,Rio Ave F.C. league Liga Portugal. Liga Portugal sport association football.,Rio Ave F.C. Liga Portugal association football,recommend," Do you know about Rio Ave F.C., the association football team in Liga Portugal?",1,2,(X (X (X))),0.002887628782,346.3049011,30.82627646,0.9198766,recommend,match_scores
250,2501,2501,250,Özgür Öçal member of sports team Alanyaspor. Özgür Öçal member of sports team Eskişehirspor. Özgür Çek member of sports team Alanyaspor. Özgür Öçal member of sports team Bakırköyspor.,Alanyaspor Özgür Öçal Eskişehirspor Özgür Çek Bakırköyspor,inform,"
Özgür Öçal is a member of the sports teams Alanyaspor, Eskişehirspor, and Bakırköyspor.",1,4,(X (X) (X (X) (X))),0.02071935877,48.2640419,6.150343144,0.8726572,inform,match
251,2513,2513,251,Theo Snelders member of sports team Rangers F.C.. Theo Snelders member of sports team Scottish Football League XI.,Rangers F.C. Theo Snelders Scottish Football League XI,inform,"
Theo Snelders is a member of Rangers F.C. and Scottish Football League XI.",1,2,(X (X (X))),0.01236561549,80.86940765,38.98938933,0.9471856,inform,match
252,2528,2528,252,Rangers F.C. rating excellent. Dave McPherson member of sports team Rangers F.C.. Rangers F.C. home venue Ibrox Stadium.,excellent Rangers F.C. Dave McPherson Ibrox Stadium,verify_attribute,You seem to love Rangers F.C. with Dave McPherson playing at Ibrox Stadium. Is it the same for other teams with Dave McPherson?,1,3,(X (X) (X (X))),0.02654299968,37.67471695,16.02424087,0.84257275,verify_attribute,match_scores
253,2530,2530,253,FC Bayern Munich head coach Thomas Tuchel. 1.FSV Mainz 05 under 19 head coach Thomas Tuchel.,FC Bayern Munich Thomas Tuchel 1.FSV Mainz 05 under 19,suggest," Do you know about the team coached by Thomas Tuchel, like FC Bayern Munich and 1.FSV Mainz 05 under 19?",1,2,(X (X (X))),0.008268032308,120.9477615,31.75144436,0.9280424,suggest,match_scores
254,2549,2549,254,Felix Magath rating good. Felix Magath sport association football.,good Felix Magath association football,request_explanation,What do you think makes Felix Magath good at association football?,1,2,(X (X (X))),0.007621035808,131.2157593,10.12799301,0.9303004,request_explanation,match_scores
255,2554,2554,255,Chelsea F.C. head coach Mauricio Pochettino. Mauricio Pochettino member of sports team RCD Espanyol de Barcelona. Willian member of sports team Chelsea F.C.. Gonzalo Higuaín member of sports team Chelsea F.C.. Chelsea F.C. home venue Stamford Bridge. Stamford Bridge sport association football.,Chelsea F.C. Mauricio Pochettino RCD Espanyol de Barcelona Willian Gonzalo Higuaín Stamford Bridge association football,inform,"
Chelsea F.C. is an association football team with its home venue at Stamford Bridge, coached by Mauricio Pochettino, formerly of RCD Espanyol de Barcelona. Its players include Willian and Gonzalo Higuaín.",1,6,(X (X) (X) (X (X)) (X (X))),0.04367401595,22.89690971,20.23485729,0.92756283,inform,match_scores
256,2562,2562,256,Barcelona S.C. head coach Fabián Bustos. Fabián Bustos member of sports team S.D. Quito. Barcelona S.C. league Ecuador Serie A. Ecuador Serie A sport association football. Barcelona S.C. league Ecuador Serie A. Ecuador Serie A sport association football.,Barcelona S.C. Fabián Bustos S.D. Quito Ecuador Serie A association football Ecuador Serie A association football,inform,"
Fabián Bustos, a member of S.D. Quito, is the head coach of Barcelona S.C., an association football team that competes in the Ecuador Serie A.",1,6,(X (X (X)) (X (X)) (X (X))),0.02206456316,45.32154083,25.96535889,0.8463094,inform,match_scores
257,2572,2572,257,FC Barcelona home venue Ciutat Esportiva Joan Gamper. Ciutat Esportiva Joan Gamper sport association football. Javier Balboa member of sports team FC Barcelona. Frank de Boer member of sports team FC Barcelona. Frank de Boer member of sports team FC Barcelona. Ciutat Esportiva Joan Gamper country Spain. FC Barcelona Bàsquet B home venue Ciutat Esportiva Joan Gamper.,FC Barcelona Ciutat Esportiva Joan Gamper association football Javier Balboa Frank de Boer Frank de Boer Spain FC Barcelona Bàsquet B,inform,FC Barcelona and FC Barcelona Bàsquet B are Spanish association football teams based at the Ciutat Esportiva Joan Gamper. Notable members of the team include Javier Balboa and Frank de Boer.,1,7,(X (X) (X) (X) (X (X) (X) (X))),0.01000390625,99.96095276,20.88929028,0.91838056,inform,match_scores
258,2580,2580,258,Real Madrid CF rating excellent. Daniel García Lara member of sports team Real Madrid CF.,excellent Real Madrid CF Daniel García Lara,give_opinion,Real Madrid CF is an excellent team with members like Daniel García Lara.,1,2,(X (X (X))),0.004492913221,222.5727386,18.47686042,0.9009139,give_opinion,match_scores
259,2595,2595,259,FC Metalist Kharkiv head coach Oleh Ratiy. Oleh Ratiy sport association football. Denys Lyashko member of sports team FC Metalist Kharkiv. Taison member of sports team FC Metalist Kharkiv. FC Metalist Kharkiv league Premier League. Premier League sport association football.,FC Metalist Kharkiv Oleh Ratiy association football Denys Lyashko Taison Premier League association football,inform,"
FC Metalist Kharkiv is an association football team in the Premier League, coached by Oleh Ratiy, with Denys Lyashko and Taison as members.",1,6,(X (X) (X) (X (X)) (X (X))),0.00575453353,173.7760315,10.00835074,0.9202252,inform,match_scores
260,2606,2606,260,Theo Snelders member of sports team Rangers F.C.. Theo Snelders member of sports team Dundee United F.C.. Rangers F.C. head coach Michael Beale. Michael Beale sport association football.,Rangers F.C. Theo Snelders Dundee United F.C. Michael Beale association football,inform,"
Theo Snelders is a member of the Rangers F.C. and Dundee United F.C. association football teams. Rangers F.C. is coached by Michael Beale.",1,4,(X (X (X)) (X (X))),0.02744364476,36.43830872,28.300781,0.91049165,inform,match_scores
261,2610,2610,261,Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson member of sports team Newcastle United F.C.. Charlie Taylor member of sports team Inverness Caledonian Thistle F.C.. Zbigniew Małkowski member of sports team Inverness Caledonian Thistle F.C.. Inverness Caledonian Thistle F.C. home venue Caledonian Stadium. Caledonian Stadium sport association football.,Inverness Caledonian Thistle F.C. John Robertson Newcastle United F.C. Charlie Taylor Zbigniew Małkowski Caledonian Stadium association football,inform," Inverness Caledonian Thistle F.C. is an association football team coached by John Robertson, formerly of Newcastle United F.C. It has players like Charlie Taylor and Zbigniew Małkowski, and its home venue is the Caledonian Stadium.",1,6,(X (X) (X) (X (X)) (X (X))),0.029562071,33.82712936,29.04414005,0.92824066,inform,match_scores
262,2628,2628,262,A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team Taranto Sport. Raffaele Cerbone member of sports team A.C. ChievoVerona. Alberto Paloschi member of sports team A.C. ChievoVerona. Andrea Barzagli member of sports team A.C. ChievoVerona.,A.C. ChievoVerona Marco Zaffaroni Taranto Sport Raffaele Cerbone Alberto Paloschi Andrea Barzagli,inform,"
A.C. ChievoVerona is a sports team coached by Marco Zaffaroni, who is a member of Taranto Sport. Its players include Raffaele Cerbone, Alberto Paloschi, and Andrea Barzagli.",1,5,(X (X) (X) (X) (X (X))),0.01832014251,54.58472824,15.93376967,0.91899174,inform,match_scores
263,2636,2636,263,José Mourinho member of sports team Rio Ave F.C.. José Mourinho member of sports team Rio Ave F.C.. Rio Ave F.C. league Liga Portugal. Liga Portugal sport association football. Rio Ave F.C. league Liga Portugal. Liga Portugal sport association football.,Rio Ave F.C. José Mourinho Rio Ave F.C. Liga Portugal association football Liga Portugal association football,inform," José Mourinho is a member of Rio Ave F.C., an association football team in the Liga Portugal.",1,6,(X (X (X)) (X (X)) (X (X))),0.005034310915,198.6369171,29.03669971,0.91344047,inform,match_scores
264,2643,2643,264,Filipe Morais member of sports team Inverness Caledonian Thistle F.C.. Filipe Morais sport association football. Craig Brewster member of sports team Inverness Caledonian Thistle F.C.. Marius Niculae member of sports team Inverness Caledonian Thistle F.C.. Filipe Morais member of sports team Chelsea F.C.. Filipe Morais member of sports team Chelsea F.C..,Inverness Caledonian Thistle F.C. Filipe Morais association football Craig Brewster Marius Niculae Chelsea F.C. Chelsea F.C.,inform," Filipe Morais is a member of the association football teams Inverness Caledonian Thistle F.C. and Chelsea F.C., alongside Craig Brewster and Marius Niculae.",1,6,(X (X) (X) (X (X) (X) (X))),0.01844534449,54.21422195,36.97323043,0.92245543,inform,match_scores
265,2657,2657,265,Nottingham Forest F.C. head coach Steve Cooper. Steve Cooper member of sports team Porthmadog F.C.. Jack Colback member of sports team Nottingham Forest F.C.. Charlie George member of sports team Nottingham Forest F.C.. Jürgen Röber member of sports team Nottingham Forest F.C.. Jürgen Röber sport association football. Steve Cooper sport association football.,Nottingham Forest F.C. Steve Cooper Porthmadog F.C. Jack Colback Charlie George Jürgen Röber association football association football,inform,"

Steve Cooper is the head coach of Nottingham Forest F.C., an association football team. He is also a member of Porthmadog F.C. Other members of Nottingham Forest F.C. include Jack Colback, Charlie George and Jürgen Röber, who also plays association football.",1,7,(X (X) (X) (X (X)) (X (X) (X))),0.03872160677,25.8253746,19.59805036,0.8801244,inform,match_scores
266,2665,2665,266,Arizona State Sun Devils football sport American football. Houston Oilers sport American football. Will Sutton member of sports team Arizona State Sun Devils football. Jerry Bell member of sports team Arizona State Sun Devils football.,Arizona State Sun Devils football American football Houston Oilers Will Sutton Jerry Bell,inform,Arizona State Sun Devils football is an American football team with Will Sutton and Jerry Bell as members. Houston Oilers is an American football team.,1,4,(X (X) (X) (X (X))),0.01582383715,63.19579697,19.61887304,0.8862323,inform,match_scores
267,2672,2672,267,FC Bayern Munich head coach Thomas Tuchel. Thomas Tuchel member of sports team Germany national under-18 football team. Landon Donovan member of sports team FC Bayern Munich. Jonas Hummels member of sports team FC Bayern Munich. Hans Nowak member of sports team FC Bayern Munich. Thomas Tuchel member of sports team SSV Ulm 1846.,FC Bayern Munich Thomas Tuchel Germany national under-18 football team Landon Donovan Jonas Hummels Hans Nowak SSV Ulm 1846,inform,"
FC Bayern Munich is coached by Thomas Tuchel, who is also a member of the Germany national under-18 football team and SSV Ulm 1846. Its players include Landon Donovan, Jonas Hummels, and Hans Nowak.",1,6,(X (X) (X) (X) (X (X) (X))),0.02375247712,42.10087204,18.43510454,0.92717075,inform,match_scores
268,2689,2689,268,Aston Villa F.C. head coach Unai Emery. Unai Emery member of sports team Lorca Deportiva CF. Marcus Allbäck member of sports team Aston Villa F.C.. Éric Djemba-Djemba member of sports team Aston Villa F.C.. Habib Beye member of sports team Aston Villa F.C.. Unai Emery member of sports team Real Sociedad B.,Aston Villa F.C. Unai Emery Lorca Deportiva CF Marcus Allbäck Éric Djemba-Djemba Habib Beye Real Sociedad B,inform," Unai Emery is the head coach of Aston Villa F.C. and has previously been a member of Lorca Deportiva CF, Real Sociedad B, and Aston Villa F.C. along with Marcus Allbäck, Éric Djemba-Djemba, and Habib Beye.",1,6,(X (X) (X) (X) (X (X) (X))),0.03364052591,29.72605133,18.18365753,0.8837327,inform,match_scores
269,2693,2693,269,Portimonense S.C. head coach Paulo Sérgio Bento Brito. Paulo Sérgio Bento Brito member of sports team C.F. Os Belenenses. Eriverton Lima member of sports team Portimonense S.C..,Portimonense S.C. Paulo Sérgio Bento Brito C.F. Os Belenenses Eriverton Lima,inform,"
Portimonense S.C. is a sports team with Paulo Sérgio Bento Brito as its head coach and Eriverton Lima as a member. Paulo Sérgio Bento Brito is also a member of C.F. Os Belenenses.",1,3,(X (X) (X (X))),0.01528094677,65.44097137,28.77370166,0.8792503,inform,match_scores_PPL
270,2707,2707,270,Shandong Taishan F.C. head coach Felix Magath. Felix Magath member of sports team 1. FC Nürnberg. Liu Zhao member of sports team Shandong Taishan F.C.. Marouane Fellaini member of sports team Shandong Taishan F.C..,Shandong Taishan F.C. Felix Magath 1. FC Nürnberg Liu Zhao Marouane Fellaini,inform,"

Felix Magath is the head coach of Shandong Taishan F.C., and is a member of 1. FC Nürnberg. Liu Zhao and Marouane Fellaini are members of Shandong Taishan F.C.",1,4,(X (X) (X) (X (X))),0.04713926956,21.21373558,22.09744242,0.91799915,inform,match_scores
271,2715,2715,271,Newcastle United F.C. rating good. Zurab Khizanishvili member of sports team Newcastle United F.C.. Newcastle United F.C. league Premier League.,good Newcastle United F.C. Zurab Khizanishvili Premier League,verify_attribute,You have a good opinion of Newcastle United F.C. with Zurab Khizanishvili. Is this also true for other Premier League teams?,1,3,(X (X) (X (X))),0.01392270578,71.82511902,22.52707911,0.8971777,verify_attribute,match_scores
272,2720,2720,272,A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team S.S.D. Casarano Calcio. Fabian Sporkslede member of sports team A.C. ChievoVerona. Alessandro Cesaretti member of sports team A.C. ChievoVerona. Raffaele Cerbone member of sports team A.C. ChievoVerona. Marco Zaffaroni member of sports team A.S.D. SolbiaSommese Calcio.,A.C. ChievoVerona Marco Zaffaroni S.S.D. Casarano Calcio Fabian Sporkslede Alessandro Cesaretti Raffaele Cerbone A.S.D. SolbiaSommese Calcio,inform," A.C. ChievoVerona is a sports team coached by Marco Zaffaroni, with Fabian Sporkslede, Alessandro Cesaretti and Raffaele Cerbone as members. Marco Zaffaroni is also a member of A.S.D. SolbiaSommese Calcio and S.S.D. Casarano Calcio.",1,6,(X (X) (X) (X) (X (X) (X))),0.01620254166,61.71871185,37.19879926,0.9446406,inform,match_scores
